distrito, concelho, freguesia, ano e mes, preco_m2
Porto,Vila Nova de Gaia,Madalena,Maio 2016,1.004
Porto,Vila Nova de Gaia,Madalena,Abril 2016,1.001
Porto,Vila Nova de Gaia,Madalena,Março 2016,979
Porto,Vila Nova de Gaia,Madalena,Fevereiro 2016,963
Porto,Vila Nova de Gaia,Madalena,Janeiro 2016,964
Porto,Vila Nova de Gaia,Madalena,Dezembro 2015,977
Porto,Vila Nova de Gaia,Madalena,Novembro 2015,1.012
Porto,Vila Nova de Gaia,Madalena,Outubro 2015,1.022
Porto,Vila Nova de Gaia,Madalena,Setembro 2015,1.147
Porto,Vila Nova de Gaia,Madalena,Agosto 2015,1.148
Porto,Vila Nova de Gaia,Madalena,Julho 2015,934
Porto,Vila Nova de Gaia,Madalena,Junho 2015,935
Porto,Vila Nova de Gaia,Madalena,Maio 2015,968
Porto,Vila Nova de Gaia,Madalena,Abril 2015,1.078
Porto,Vila Nova de Gaia,Madalena,Março 2015,1.003
Porto,Vila Nova de Gaia,Madalena,Fevereiro 2015,982
Porto,Vila Nova de Gaia,Madalena,Janeiro 2015,1.006
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Dezembro 2019,1.571
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Novembro 2019,1.558
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Outubro 2019,1.546
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Setembro 2019,1.498
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Agosto 2019,1.468
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Julho 2019,1.447
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Junho 2019,1.431
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Maio 2019,1.419
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Abril 2019,1.345
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Março 2019,1.283
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Fevereiro 2019,1.269
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Janeiro 2019,1.257
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Dezembro 2018,1.216
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Novembro 2018,1.183
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Outubro 2018,1.156
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Setembro 2018,1.111
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Agosto 2018,1.108
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Julho 2018,1.122
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Junho 2018,1.138
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Maio 2018,1.106
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Abril 2018,1.041
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Março 2018,976
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Fevereiro 2018,957
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Janeiro 2018,958
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Dezembro 2017,957
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Novembro 2017,951
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Outubro 2017,927
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Setembro 2017,907
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Agosto 2017,888
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Julho 2017,867
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Junho 2017,859
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Maio 2017,854
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Abril 2017,841
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Março 2017,834
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Fevereiro 2017,824
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Janeiro 2017,816
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Dezembro 2016,819
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Novembro 2016,800
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Outubro 2016,788
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Setembro 2016,772
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Agosto 2016,767
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Julho 2016,763
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Junho 2016,759
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Maio 2016,764
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Abril 2016,773
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Março 2016,776
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Fevereiro 2016,769
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Janeiro 2016,774
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Dezembro 2015,776
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Novembro 2015,773
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Outubro 2015,775
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Setembro 2015,823
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Agosto 2015,829
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Julho 2015,811
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Junho 2015,817
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Maio 2015,833
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Abril 2015,864
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Março 2015,861
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Fevereiro 2015,877
Porto,Vila Nova de Gaia,Mafamude e Vilar do Paraíso,Janeiro 2015,871
Porto,Vila Nova de Gaia,Oliveira do Douro,Dezembro 2019,1.217
Porto,Vila Nova de Gaia,Oliveira do Douro,Novembro 2019,1.196
Porto,Vila Nova de Gaia,Oliveira do Douro,Outubro 2019,1.195
Porto,Vila Nova de Gaia,Oliveira do Douro,Setembro 2019,1.224
Porto,Vila Nova de Gaia,Oliveira do Douro,Agosto 2019,1.278
Porto,Vila Nova de Gaia,Oliveira do Douro,Julho 2019,1.240
Porto,Vila Nova de Gaia,Oliveira do Douro,Junho 2019,1.198
Porto,Vila Nova de Gaia,Oliveira do Douro,Maio 2019,1.175
Porto,Vila Nova de Gaia,Oliveira do Douro,Abril 2019,1.088
Porto,Vila Nova de Gaia,Oliveira do Douro,Março 2019,1.046
Porto,Vila Nova de Gaia,Oliveira do Douro,Fevereiro 2019,1.028
Porto,Vila Nova de Gaia,Oliveira do Douro,Janeiro 2019,1.053
Porto,Vila Nova de Gaia,Oliveira do Douro,Dezembro 2018,1.035
Porto,Vila Nova de Gaia,Oliveira do Douro,Novembro 2018,1.004
Porto,Vila Nova de Gaia,Oliveira do Douro,Outubro 2018,998
Porto,Vila Nova de Gaia,Oliveira do Douro,Setembro 2018,967
Porto,Vila Nova de Gaia,Oliveira do Douro,Agosto 2018,942
Porto,Vila Nova de Gaia,Oliveira do Douro,Julho 2018,912
Porto,Vila Nova de Gaia,Oliveira do Douro,Junho 2018,853
Porto,Vila Nova de Gaia,Oliveira do Douro,Maio 2018,830
Porto,Vila Nova de Gaia,Oliveira do Douro,Abril 2018,842
Porto,Vila Nova de Gaia,Oliveira do Douro,Março 2018,840
Porto,Vila Nova de Gaia,Oliveira do Douro,Fevereiro 2018,825
Porto,Vila Nova de Gaia,Oliveira do Douro,Janeiro 2018,820
Porto,Vila Nova de Gaia,Oliveira do Douro,Dezembro 2017,767
Porto,Vila Nova de Gaia,Oliveira do Douro,Novembro 2017,735
Porto,Vila Nova de Gaia,Oliveira do Douro,Outubro 2017,744
Porto,Vila Nova de Gaia,Oliveira do Douro,Setembro 2017,742
Porto,Vila Nova de Gaia,Oliveira do Douro,Agosto 2017,733
Porto,Vila Nova de Gaia,Oliveira do Douro,Julho 2017,754
Porto,Vila Nova de Gaia,Oliveira do Douro,Junho 2017,754
Porto,Vila Nova de Gaia,Oliveira do Douro,Maio 2017,766
Porto,Vila Nova de Gaia,Oliveira do Douro,Abril 2017,760
Porto,Vila Nova de Gaia,Oliveira do Douro,Março 2017,749
Porto,Vila Nova de Gaia,Oliveira do Douro,Fevereiro 2017,738
Porto,Vila Nova de Gaia,Oliveira do Douro,Janeiro 2017,733
Porto,Vila Nova de Gaia,Oliveira do Douro,Dezembro 2016,735
Porto,Vila Nova de Gaia,Oliveira do Douro,Novembro 2016,741
Porto,Vila Nova de Gaia,Oliveira do Douro,Outubro 2016,733
Porto,Vila Nova de Gaia,Oliveira do Douro,Setembro 2016,728
Porto,Vila Nova de Gaia,Oliveira do Douro,Agosto 2016,716
Porto,Vila Nova de Gaia,Oliveira do Douro,Julho 2016,713
Porto,Vila Nova de Gaia,Oliveira do Douro,Junho 2016,706
Porto,Vila Nova de Gaia,Oliveira do Douro,Maio 2016,711
Porto,Vila Nova de Gaia,Oliveira do Douro,Abril 2016,720
Porto,Vila Nova de Gaia,Oliveira do Douro,Março 2016,744
Porto,Vila Nova de Gaia,Oliveira do Douro,Fevereiro 2016,720
Porto,Vila Nova de Gaia,Oliveira do Douro,Janeiro 2016,715
Porto,Vila Nova de Gaia,Oliveira do Douro,Dezembro 2015,710
Porto,Vila Nova de Gaia,Oliveira do Douro,Novembro 2015,705
Porto,Vila Nova de Gaia,Oliveira do Douro,Outubro 2015,723
Porto,Vila Nova de Gaia,Oliveira do Douro,Setembro 2015,736
Porto,Vila Nova de Gaia,Oliveira do Douro,Agosto 2015,755
Porto,Vila Nova de Gaia,Oliveira do Douro,Julho 2015,751
Porto,Vila Nova de Gaia,Oliveira do Douro,Junho 2015,732
Porto,Vila Nova de Gaia,Oliveira do Douro,Maio 2015,760
Porto,Vila Nova de Gaia,Oliveira do Douro,Abril 2015,779
Porto,Vila Nova de Gaia,Oliveira do Douro,Março 2015,784
Porto,Vila Nova de Gaia,Oliveira do Douro,Fevereiro 2015,775
Porto,Vila Nova de Gaia,Oliveira do Douro,Janeiro 2015,839
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Dezembro 2019,937
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Novembro 2019,932
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Outubro 2019,902
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Setembro 2019,898
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Agosto 2019,904
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Julho 2019,941
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Junho 2019,924
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Maio 2019,924
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Abril 2019,908
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Março 2019,904
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Fevereiro 2019,893
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Janeiro 2019,892
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Dezembro 2018,891
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Novembro 2018,895
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Outubro 2018,918
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Setembro 2018,897
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Agosto 2018,895
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Julho 2018,881
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Junho 2018,874
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Maio 2018,849
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Abril 2018,838
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Março 2018,819
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Fevereiro 2018,808
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Janeiro 2018,809
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Dezembro 2017,784
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Novembro 2017,765
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Outubro 2017,763
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Setembro 2017,760
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Agosto 2017,763
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Julho 2017,762
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Junho 2017,737
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Maio 2017,725
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Abril 2017,724
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Março 2017,710
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Fevereiro 2017,697
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Janeiro 2017,712
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Dezembro 2016,715
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Novembro 2016,702
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Outubro 2016,697
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Setembro 2016,699
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Agosto 2016,695
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Julho 2016,706
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Junho 2016,707
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Maio 2016,693
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Abril 2016,683
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Março 2016,688
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Fevereiro 2016,684
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Janeiro 2016,704
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Dezembro 2015,723
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Novembro 2015,722
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Outubro 2015,715
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Setembro 2015,713
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Agosto 2015,713
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Julho 2015,696
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Junho 2015,678
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Maio 2015,652
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Abril 2015,673
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Março 2015,n.a.
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Fevereiro 2015,n.a.
Porto,Vila Nova de Gaia,Pedroso e Seixezelo,Janeiro 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Dezembro 2019,899
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Novembro 2019,922
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Outubro 2019,924
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Setembro 2019,899
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Agosto 2019,889
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Julho 2019,890
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Junho 2019,914
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Maio 2019,878
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Abril 2019,800
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Março 2019,826
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Fevereiro 2019,791
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Janeiro 2019,825
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Dezembro 2018,844
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Novembro 2018,875
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Outubro 2018,854
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Setembro 2018,839
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Agosto 2018,818
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Julho 2018,782
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Junho 2018,766
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Maio 2018,764
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Abril 2018,698
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Março 2018,665
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Fevereiro 2018,657
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Janeiro 2018,629
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Dezembro 2017,655
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Novembro 2017,687
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Outubro 2017,699
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Setembro 2017,690
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Agosto 2017,698
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Julho 2017,698
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Junho 2017,690
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Maio 2017,695
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Abril 2017,668
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Março 2017,684
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Fevereiro 2017,681
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Janeiro 2017,679
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Dezembro 2016,675
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Novembro 2016,674
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Outubro 2016,686
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Setembro 2016,685
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Agosto 2016,707
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Julho 2016,706
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Junho 2016,707
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Maio 2016,707
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Abril 2016,706
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Março 2016,693
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Fevereiro 2016,666
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Janeiro 2016,666
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Dezembro 2015,678
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Novembro 2015,677
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Outubro 2015,667
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Setembro 2015,664
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Agosto 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Julho 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Junho 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Maio 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Abril 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Março 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Fevereiro 2015,n.a.
Porto,Vila Nova de Gaia,Sandim - Olival - Lever - Crestuma,Janeiro 2015,n.a.
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Dezembro 2019,1.986
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Novembro 2019,1.876
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Outubro 2019,1.821
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Setembro 2019,1.845
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Agosto 2019,1.845
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Julho 2019,1.856
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Junho 2019,1.763
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Maio 2019,1.695
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Abril 2019,1.700
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Março 2019,1.674
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Fevereiro 2019,1.661
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Janeiro 2019,1.693
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Dezembro 2018,1.525
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Novembro 2018,1.442
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Outubro 2018,1.408
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Setembro 2018,1.268
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Agosto 2018,1.252
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Julho 2018,1.204
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Junho 2018,1.173
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Maio 2018,1.154
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Abril 2018,1.107
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Março 2018,1.103
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Fevereiro 2018,1.114
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Janeiro 2018,1.073
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Dezembro 2017,1.070
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Novembro 2017,1.015
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Outubro 2017,989
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Setembro 2017,967
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Agosto 2017,951
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Julho 2017,934
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Junho 2017,928
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Maio 2017,936
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Abril 2017,927
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Março 2017,926
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Fevereiro 2017,914
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Janeiro 2017,898
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Dezembro 2016,902
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Novembro 2016,898
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Outubro 2016,911
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Setembro 2016,908
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Agosto 2016,912
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Julho 2016,877
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Junho 2016,877
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Maio 2016,886
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Abril 2016,908
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Março 2016,892
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Fevereiro 2016,950
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Janeiro 2016,957
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Dezembro 2015,876
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Novembro 2015,880
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Outubro 2015,868
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Setembro 2015,919
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Agosto 2015,918
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Julho 2015,896
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Junho 2015,905
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Maio 2015,893
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Abril 2015,919
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Março 2015,939
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Fevereiro 2015,982
Porto,Vila Nova de Gaia,Santa Marinha e São Pedro da Afurada,Janeiro 2015,974
Porto,Vila Nova de Gaia,São Felix da Marinha,Dezembro 2019,1.324
Porto,Vila Nova de Gaia,São Felix da Marinha,Novembro 2019,1.317
Porto,Vila Nova de Gaia,São Felix da Marinha,Outubro 2019,1.296
Porto,Vila Nova de Gaia,São Felix da Marinha,Setembro 2019,1.282
Porto,Vila Nova de Gaia,São Felix da Marinha,Agosto 2019,1.271
Porto,Vila Nova de Gaia,São Felix da Marinha,Julho 2019,1.267
Porto,Vila Nova de Gaia,São Felix da Marinha,Junho 2019,1.276
Porto,Vila Nova de Gaia,São Felix da Marinha,Maio 2019,1.258
Porto,Vila Nova de Gaia,São Felix da Marinha,Abril 2019,1.240
Porto,Vila Nova de Gaia,São Felix da Marinha,Março 2019,1.246
Porto,Vila Nova de Gaia,São Felix da Marinha,Fevereiro 2019,1.213
Porto,Vila Nova de Gaia,São Felix da Marinha,Janeiro 2019,1.205
Porto,Vila Nova de Gaia,São Felix da Marinha,Dezembro 2018,1.171
Porto,Vila Nova de Gaia,São Felix da Marinha,Novembro 2018,1.156
Porto,Vila Nova de Gaia,São Felix da Marinha,Outubro 2018,1.150
Porto,Vila Nova de Gaia,São Felix da Marinha,Setembro 2018,1.124
Porto,Vila Nova de Gaia,São Felix da Marinha,Agosto 2018,1.114
Porto,Vila Nova de Gaia,São Felix da Marinha,Julho 2018,1.105
Porto,Vila Nova de Gaia,São Felix da Marinha,Junho 2018,1.152
Porto,Vila Nova de Gaia,São Felix da Marinha,Maio 2018,1.118
Porto,Vila Nova de Gaia,São Felix da Marinha,Abril 2018,1.056
Porto,Vila Nova de Gaia,São Felix da Marinha,Março 2018,1.016
